Application ID,Mark_score,cutoff,Year,Max,Min,Result
1,1056,189,2008,195.5,173.25,70.78651685
2,1164,190,2008,195.5,173.25,75.28089888
3,1079,177,2008,195.5,173.25,16.85393258
4,1096,190,2008,195.5,173.25,75.28089888
5,1082,174,2008,195.5,173.25,3.370786517
6,1104,195,2008,195.5,173.25,97.75280899
7,1071,188,2008,195.5,173.25,66.29213483
8,1058,190,2008,195.5,173.25,75.28089888
9,1140,194,2008,195.5,173.25,93.25842697
10,1045,185,2008,195.5,173.25,52.80898876
11,1153,181,2008,195.5,173.25,34.83146067
12,1092,175,2008,195.5,173.25,7.865168539
13,1117,186,2008,195.5,173.25,57.30337079
14,1098,193,2008,195.5,173.25,88.76404494
15,1095,195,2008,195.5,173.25,97.75280899
16,1053,188,2008,195.5,173.25,66.29213483
17,1057,189,2008,195.5,173.25,70.78651685
18,1138,180,2008,195.5,173.25,30.33707865
19,1128,185,2008,195.5,173.25,52.80898876
20,1049,190,2008,195.5,173.25,75.28089888
21,1092,192,2008,195.5,173.25,84.26966292
22,1060,174,2008,195.5,173.25,3.370786517
23,1068,192,2008,195.5,173.25,84.26966292
24,1088,182,2008,195.5,173.25,39.3258427
25,1102,180,2008,195.5,173.25,30.33707865
26,1064,189,2008,195.5,173.25,70.78651685
27,1051,194,2008,195.5,173.25,93.25842697
28,1103,188,2008,195.5,173.25,66.29213483
29,1058,183,2008,195.5,173.25,43.82022472
30,1076,192,2008,195.5,173.25,84.26966292
31,1158,195,2009,195.25,162.75,99.23076923
32,1059,170,2009,195.25,162.75,22.30769231
33,1119,167,2009,195.25,162.75,13.07692308
34,1114,190,2009,195.25,162.75,83.84615385
35,1056,177,2009,195.25,162.75,43.84615385
36,1045,183,2009,195.25,162.75,62.30769231
37,1133,169,2009,195.25,162.75,19.23076923
38,1064,189,2009,195.25,162.75,80.76923077
39,1099,178,2009,195.25,162.75,46.92307692
40,1088,190,2009,195.25,162.75,83.84615385
41,1156,164,2009,195.25,162.75,3.846153846
42,1121,163,2009,195.25,162.75,0.769230769
43,1099,173,2009,195.25,162.75,31.53846154
44,1087,167,2009,195.25,162.75,13.07692308
45,1130,170,2009,195.25,162.75,22.30769231
46,1068,166,2009,195.25,162.75,10
47,1129,172,2009,195.25,162.75,28.46153846
48,1164,179,2009,195.25,162.75,50
49,1136,182,2009,195.25,162.75,59.23076923
50,1114,193,2009,195.25,162.75,93.07692308
51,1137,170,2009,195.25,162.75,22.30769231
52,1162,169,2009,195.25,162.75,19.23076923
53,1047,195,2009,195.25,162.75,99.23076923
54,1131,177,2009,195.25,162.75,43.84615385
55,1083,191,2009,195.25,162.75,86.92307692
56,1076,164,2009,195.25,162.75,3.846153846
57,1085,179,2009,195.25,162.75,50
58,1060,180,2009,195.25,162.75,53.07692308
59,1137,163,2009,195.25,162.75,0.769230769
60,1071,183,2009,195.25,162.75,62.30769231
61,1058,167,2010,196,168.5,-5.454545455
62,1160,184,2010,196,168.5,56.36363636
63,1049,194,2010,196,168.5,92.72727273
64,1095,195,2010,196,168.5,96.36363636
65,1141,169,2010,196,168.5,1.818181818
66,1105,175,2010,196,168.5,23.63636364
67,1160,188,2010,196,168.5,70.90909091
68,1096,181,2010,196,168.5,45.45454545
69,1134,179,2010,196,168.5,38.18181818
70,1112,191,2010,196,168.5,81.81818182
71,1094,191,2010,196,168.5,81.81818182
72,1068,192,2010,196,168.5,85.45454545
73,1127,189,2010,196,168.5,74.54545455
74,1076,175,2010,196,168.5,23.63636364
75,1146,192,2010,196,168.5,85.45454545
76,1069,196,2010,196,168.5,100
77,1121,186,2010,196,168.5,63.63636364
78,1069,191,2010,196,168.5,81.81818182
79,1049,195,2010,196,168.5,96.36363636
80,1154,180,2010,196,168.5,41.81818182
81,1144,190,2010,196,168.5,78.18181818
82,1161,182,2010,196,168.5,49.09090909
83,1091,170,2010,196,168.5,5.454545455
84,1060,187,2010,196,168.5,67.27272727
85,1065,185,2010,196,168.5,60
86,1082,193,2010,196,168.5,89.09090909
87,1100,183,2010,196,168.5,52.72727273
88,1142,181,2010,196,168.5,45.45454545
89,1097,173,2010,196,168.5,16.36363636
90,1123,176,2010,196,168.5,27.27272727
91,1118,175,2011,196.5,166.25,28.92561983
92,1059,188,2011,196.5,166.25,71.90082645
93,1149,193,2011,196.5,166.25,88.42975207
94,1156,190,2011,196.5,166.25,78.51239669
95,1137,186,2011,196.5,166.25,65.2892562
96,1096,174,2011,196.5,166.25,25.61983471
97,1117,167,2011,196.5,166.25,2.479338843
98,1123,185,2011,196.5,166.25,61.98347107
99,1101,172,2011,196.5,166.25,19.00826446
100,1078,177,2011,196.5,166.25,35.53719008
101,1082,194,2011,196.5,166.25,91.73553719
102,1073,177,2011,196.5,166.25,35.53719008
103,1076,196,2011,196.5,166.25,98.34710744
104,1158,196,2011,196.5,166.25,98.34710744
105,1115,182,2011,196.5,166.25,52.0661157
106,1134,185,2011,196.5,166.25,61.98347107
107,1103,171,2011,196.5,166.25,15.70247934
108,1084,167,2011,196.5,166.25,2.479338843
109,1123,191,2011,196.5,166.25,81.81818182
110,1164,180,2011,196.5,166.25,45.45454545
111,1131,192,2011,196.5,166.25,85.12396694
112,1091,171,2011,196.5,166.25,15.70247934
113,1097,176,2011,196.5,166.25,32.23140496
114,1063,179,2011,196.5,166.25,42.14876033
115,1160,189,2011,196.5,166.25,75.20661157
116,1139,180,2011,196.5,166.25,45.45454545
117,1071,187,2011,196.5,166.25,68.59504132
118,1110,170,2011,196.5,166.25,12.39669421
119,1163,183,2011,196.5,166.25,55.37190083
120,1139,186,2011,196.5,166.25,65.2892562
121,1113,181,2012,195.5,165.25,52.0661157
122,1134,183,2012,195.5,165.25,58.67768595
123,1162,173,2012,195.5,165.25,25.61983471
124,1163,191,2012,195.5,165.25,85.12396694
125,1099,192,2012,195.5,165.25,88.42975207
126,1149,174,2012,195.5,165.25,28.92561983
127,1148,175,2012,195.5,165.25,32.23140496
128,1073,176,2012,195.5,165.25,35.53719008
129,1065,181,2012,195.5,165.25,52.0661157
130,1109,170,2012,195.5,165.25,15.70247934
131,1139,194,2012,195.5,165.25,95.04132231
132,1143,187,2012,195.5,165.25,71.90082645
133,1081,185,2012,195.5,165.25,65.2892562
134,1156,192,2012,195.5,165.25,88.42975207
135,1095,183,2012,195.5,165.25,58.67768595
136,1100,176,2012,195.5,165.25,35.53719008
137,1132,195,2012,195.5,165.25,98.34710744
138,1079,181,2012,195.5,165.25,52.0661157
139,1148,178,2012,195.5,165.25,42.14876033
140,1090,177,2012,195.5,165.25,38.84297521
141,1144,186,2012,195.5,165.25,68.59504132
142,1142,167,2012,195.5,165.25,5.785123967
143,1053,188,2012,195.5,165.25,75.20661157
144,1150,186,2012,195.5,165.25,68.59504132
145,1079,172,2012,195.5,165.25,22.31404959
146,1160,191,2012,195.5,165.25,85.12396694
147,1090,166,2012,195.5,165.25,2.479338843
148,1087,177,2012,195.5,165.25,38.84297521
149,1080,179,2012,195.5,165.25,45.45454545
150,1100,186,2012,195.5,165.25,68.59504132
151,1098,182,2013,194.75,166,55.65217391
152,1045,183,2013,194.75,166,59.13043478
153,1148,171,2013,194.75,166,17.39130435
154,1165,184,2013,194.75,166,62.60869565
155,1120,188,2013,194.75,166,76.52173913
